,vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_CNG,fuel_type_Diesel,fuel_type_Electric,fuel_type_LPG,fuel_type_Petrol,transmission_type_Automatic,transmission_type_Manual
14915,3,23962,17.0,1198,108.5,5,875000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14916,3,27000,28.09,1248,88.5,5,965000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14917,4,55000,27.39,1248,74.0,5,675000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14918,3,28900,24.3,1248,88.5,5,895000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14919,7,72000,20.5,1598,103.5,5,485000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14920,6,15000,23.1,998,67.04,5,475000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14921,6,66000,20.46,1461,83.8,5,625000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14922,13,73000,17.8,1248,75.0,5,250000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14923,5,49590,17.8,1497,117.3,5,725000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14924,15,122524,12.05,2179,120.0,8,265000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14925,9,100000,15.0,1598,103.6,5,300000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14926,6,50000,22.54,1396,88.73,5,680000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14927,12,66000,13.5,1799,130.0,5,275000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14928,11,80000,20.36,1197,78.9,5,180000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14929,6,20000,20.85,1197,83.14,5,520000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14930,4,28000,17.21,1197,103.6,5,860000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14931,10,47000,22.32,1582,126.32,5,450000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14932,2,50000,31.79,998,58.33,5,390000,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14933,6,50000,23.1,998,67.04,5,400000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14934,4,28049,18.25,1968,187.74,5,3100000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14935,3,43266,18.16,1196,86.8,5,620000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14936,4,27232,21.1,998,100.5,5,695000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14937,3,51000,24.3,1248,88.5,5,799000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14938,7,100000,18.6,1197,81.83,5,515000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14939,4,7900,15.29,1591,121.3,5,1175000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14940,5,78000,23.9,1582,126.2,5,751000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14941,7,60000,22.74,796,47.3,5,265000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14942,9,40000,17.11,1968,174.33,5,1265000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14943,5,80000,26.59,1248,74.0,5,550000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14944,11,70000,19.7,796,46.3,5,245000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14945,9,63000,13.0,2987,210.0,5,1999000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14946,4,21000,20.73,1373,91.1,5,725000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14947,3,28061,15.0,1396,100.0,5,825000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14948,6,58000,22.54,1396,88.73,5,490000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14949,7,61000,15.8,1499,110.0,5,530000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14950,4,30000,24.3,1248,88.5,5,850000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14951,6,70000,23.95,998,67.1,5,300000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14952,4,35000,21.21,1197,81.8,5,700000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14953,6,40000,23.1,998,67.04,5,400000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14954,7,48000,16.46,2993,258.0,5,3350000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14955,10,140000,11.5,2982,171.0,7,925000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14956,6,56000,19.44,1198,67.0,7,395000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14957,5,20000,15.85,1499,110.4,5,620000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14958,9,80000,17.0,1197,80.0,5,350000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14959,7,30000,23.95,998,67.05,5,250000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14960,3,12000,17.4,1197,81.86,5,890000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14961,4,23000,18.19,1197,103.2,5,840000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14962,11,80000,20.92,998,67.1,5,160000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14963,3,80000,11.36,2755,171.5,7,2225000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14964,4,66807,26.2,998,58.2,5,410000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
14965,5,64968,22.7,799,53.64,5,250000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14966,8,63000,14.49,2993,258.0,5,2250000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14967,7,63000,20.0,1399,68.05,5,450000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14968,7,155000,12.05,2179,120.0,8,590000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14969,2,14000,18.6,1197,81.83,5,880000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14970,10,42722,20.54,1598,103.6,5,525000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14971,8,68800,17.68,1968,174.33,5,1775000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14972,3,13422,21.4,1197,83.1,5,793000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14973,7,70000,20.77,1248,88.76,7,500000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14974,2,11564,20.73,1373,91.1,5,895000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14975,5,56964,25.8,1498,98.6,5,525000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14976,3,57000,15.4,1997,120.0,7,1035000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14977,6,54000,28.4,1248,74.0,5,585000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14978,9,60000,11.74,1796,186.0,5,1060000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14979,7,73000,17.68,1968,174.33,5,1750000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14980,11,67000,20.35,1197,81.86,5,395000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14981,9,72000,22.32,1582,126.32,5,350000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14982,8,90000,14.0,2179,138.1,7,490000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14983,10,70000,18.9,998,67.1,5,185000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14984,5,50000,17.8,1497,117.3,5,600000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14985,11,80000,18.9,998,67.1,5,163000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14986,4,32000,26.8,1248,74.0,5,545000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14987,9,70000,23.5,1396,88.7,5,475000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14988,6,57000,22.7,1498,89.84,5,735000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14989,6,52000,21.19,1396,88.73,5,600000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14990,9,60795,22.32,1582,126.3,5,635000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14991,2,23400,21.63,998,67.05,5,515000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14992,3,35112,24.7,796,47.3,5,359000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14993,4,17000,18.15,1198,82.0,6,729000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14994,7,36803,13.7,1798,157.75,5,1125000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
14995,8,66000,14.84,2143,167.62,5,1475000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14996,8,90000,20.92,998,67.1,5,220000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14997,7,73000,24.0,1120,70.0,5,335000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14998,10,32000,22.69,1995,190.0,5,880000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
14999,6,57000,13.0,2143,201.1,5,2850000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15000,3,20000,15.37,1196,73.0,5,350000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15001,12,120000,17.0,1497,118.0,5,350000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15002,4,31000,21.63,998,67.04,5,499000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15003,9,65000,11.7,1796,178.0,5,1225000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15004,9,40000,20.0,1399,68.0,5,395000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15005,3,36000,15.1,1196,73.0,5,435000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15006,8,54000,17.2,1197,103.6,5,525000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15007,16,50000,18.9,998,67.1,5,75000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15008,5,23500,25.17,799,53.3,5,375000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15009,11,40000,19.7,796,46.3,5,265000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15010,3,15833,20.89,1197,81.8,5,625000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15011,3,43071,28.4,1248,74.0,5,750000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15012,6,150000,20.77,1248,88.76,7,530000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15013,5,39428,16.93,1197,103.2,5,651000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15014,8,44000,15.04,1598,103.6,5,395000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15015,5,40000,19.0,1199,88.7,5,650000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15016,5,78950,30.46,796,47.3,5,299000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15017,6,30000,25.17,799,53.3,5,315000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15018,3,40000,17.01,1582,126.2,5,1250000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15019,15,100000,13.5,1799,130.0,5,120000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15020,3,26300,22.27,1498,108.6,5,1100000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15021,8,63000,18.6,1197,85.8,5,428000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15022,6,53000,14.7,1496,120.69,5,625000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15023,7,45000,17.8,1497,117.3,5,690000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15024,9,70000,22.32,1582,126.32,5,600000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15025,7,35000,11.78,2143,167.62,5,1795000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15026,3,13000,23.1,998,67.04,5,415000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15027,10,42000,15.0,1396,100.0,5,485000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15028,15,132087,10.5,2179,120.0,7,396000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15029,6,15500,17.4,1497,117.3,5,830000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15030,5,30412,18.7,1199,88.7,5,525000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15031,12,79000,13.5,1799,130.0,5,275000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15032,6,67000,18.7,1199,88.7,5,525000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15033,3,20000,18.9,1197,81.86,5,520000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15034,9,80000,17.11,1968,174.33,5,1100000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15035,13,120000,19.81,1086,68.05,5,105000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15036,10,66381,20.36,1197,78.9,5,270000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15037,8,37000,16.47,1198,73.9,5,361000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15038,3,10900,19.12,1373,91.1,5,920000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15039,11,110000,23.0,1396,90.0,5,225000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15040,4,43458,12.99,2494,100.0,8,1670000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15041,13,80000,18.9,998,67.1,5,150000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15042,3,38000,13.68,2393,147.8,8,1991000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15043,10,75000,18.5,1399,68.0,5,230000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15044,5,35000,18.9,1197,82.0,5,465000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15045,4,26765,20.73,1373,91.1,5,747000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15046,2,62000,16.09,1598,103.2,5,780000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15047,2,30000,18.6,1197,81.86,5,590000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15048,4,53000,18.1,1199,88.7,5,575000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15049,2,16000,24.3,1248,88.5,5,825000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15050,11,120000,11.79,2179,120.0,8,515000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15051,9,63872,18.5,1197,80.0,5,350000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15052,8,51399,19.01,1461,108.45,5,749000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15053,5,46000,23.4,1248,74.0,5,715000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15054,3,7377,23.95,998,67.1,5,399000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15055,4,105679,15.4,2523,75.0,7,900000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15056,5,33000,21.76,1995,188.0,5,2550000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15057,3,20000,21.21,1197,81.8,5,815000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15058,5,63581,20.85,1197,83.14,5,570000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15059,2,14000,19.56,1197,81.8,5,875000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15060,7,12000,28.4,1248,74.0,5,595000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15061,4,12500,24.04,999,67.0,5,445000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15062,3,28000,23.01,999,67.0,5,420000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15063,9,70000,16.8,1497,116.3,5,625000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15064,5,80000,19.87,1461,83.8,5,935000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15065,6,49000,21.14,1498,103.52,5,550000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15066,5,27000,23.84,1199,84.48,5,385000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15067,10,53541,18.5,1197,80.0,5,425000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15068,9,32000,20.36,1197,78.9,5,275000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15069,7,61950,22.32,1582,126.32,5,550000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15070,3,15000,18.9,1197,81.86,5,465000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15071,8,30000,15.5,1198,86.7,5,460000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15072,13,108000,17.3,1061,57.5,5,175000,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
15073,5,24000,20.85,1197,83.14,5,520000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15074,6,57250,20.85,1197,83.14,5,415000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15075,5,27000,24.3,1248,88.5,5,875000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15076,3,47000,21.63,998,67.05,5,525000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15077,5,10000,17.5,1373,91.1,7,750000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15078,2,32280,17.1,1956,170.63,5,1875000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15079,4,18263,21.4,1197,83.1,5,567000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15080,7,130000,25.2,1248,74.0,5,500000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15081,9,67000,22.07,1199,73.9,5,465000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15082,6,64000,16.0,1997,140.0,7,945000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15083,3,10000,19.0,1199,88.76,5,725000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15084,12,97000,13.6,2523,63.0,7,198000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15085,2,15000,18.9,1197,81.86,5,525000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15086,10,69000,15.6,1196,70.0,5,235000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15087,9,50000,22.32,1582,126.3,5,565000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15088,5,120000,20.4,1197,81.8,5,500000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15089,7,110000,25.8,1498,98.6,5,265000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15090,8,76221,26.2,998,58.2,5,315000,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
15091,7,30000,15.96,2523,62.1,7,575000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15092,10,120000,12.05,2179,120.0,8,480000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15093,6,40000,18.88,999,123.37,5,635000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15094,9,35000,19.2,1197,80.0,5,350000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15095,4,34000,15.04,2755,174.5,7,3200000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15096,14,75000,16.1,1298,88.2,5,165000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15097,6,59962,18.0,1198,86.7,5,389000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15098,4,50000,10.91,3198,197.0,7,2750000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15099,3,50000,28.4,1248,74.02,5,600000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15100,7,34400,18.9,1197,82.0,5,495000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15101,5,35000,23.95,998,67.05,5,300000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15102,4,24000,15.8,1591,121.3,5,1055000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15103,4,36812,27.28,1047,69.0,5,545000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15104,3,33000,22.0,1197,81.8,5,650000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15105,6,64000,18.7,1199,88.7,5,570000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15106,5,80000,17.21,1197,103.5,5,615000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15107,4,45000,24.0,1120,70.0,5,525000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15108,4,54114,28.4,1248,74.0,5,596000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15109,4,55000,26.21,1248,88.5,5,715000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15110,4,42000,27.39,1248,74.0,5,700000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15111,6,90000,26.59,1248,74.0,5,650000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15112,2,15000,21.21,1197,81.8,5,610000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15113,12,87000,16.0,1198,90.0,5,335000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15114,8,90000,20.5,1598,103.5,5,400000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15115,11,79000,16.73,1995,218.0,5,1750000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15116,5,47000,24.3,1248,88.5,5,870000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15117,6,56212,12.99,2494,100.0,7,1200000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15118,8,90000,19.01,1461,108.45,5,360000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15119,10,68000,20.54,1598,103.6,5,335000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15120,11,68000,17.0,1497,118.0,5,315000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15121,3,30000,18.7,1199,88.7,5,650000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15122,8,200000,12.99,2494,100.6,7,750000,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15123,4,70000,14.94,2143,204.0,5,2700000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15124,3,10000,18.0,1497,117.6,5,1150000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15125,3,15000,24.7,796,47.3,5,250000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15126,10,56000,15.6,1196,70.02,5,364000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15127,5,29330,23.1,998,67.04,5,451000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15128,6,45000,28.09,1248,88.5,5,536000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
15129,2,32000,9.5,3604,280.0,5,5600000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
15130,4,32000,24.3,1248,88.5,5,725000,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
